x_true,v,sigma_sq,mu,y_gaussian,p,q,y_beta,x_replicate_1,x_replicate_2,x_replicate_3
-3.1887575122670513,1,0.3,0.04714737406293733,-0.13203655528503438,0.0450245831969241,0.01,1.0,-2.214371308922557,-3.5132447537859592,-3.3557577866242108
4.535525979001506,0,0.5,-0.9844004665101896,-1.9126088231746787,0.01,0.01,1.2394940122331387e-96,6.465358413000528,4.727008304441418,3.776897555641482
-7.1434035011298445,1,0.3,-0.7579849027627108,-1.0172652316700626,0.01,0.01,1.0,-8.343446779114867,-6.1692710658720875,-6.983109780033572
-0.7003436009433305,0,0.5,-0.6444804497008821,-0.21708078699303213,0.01,0.01,6.823797638901501e-48,-1.492435551472314,-0.025758769706705542,-0.5405949058874093
-4.308774479298427,0,0.5,0.9196474273979375,1.3094271126447525,0.4790710076612924,0.01,0.9999998727983233,-5.9692495500613845,-3.720088924587615,-2.975583776455194
-1.2780968526529846,1,0.3,-0.9574684643763147,-0.38360082401551143,0.01,0.01,1.0,1.2817533779794863,-1.2431942885909801,-1.045447194442438
-13.992945527303622,1,0.3,-0.9896181057480764,-1.2656685503498515,0.01,0.01,0.24342541953972768,-12.386348722068817,-13.824223260367143,-13.717603664223699
-8.857665522549235,0,0.5,-0.5371987613060442,-0.9808634183103961,0.01,0.01,2.7185313934394156e-117,-9.48828391397981,-10.252040635262425,-7.9449775867293795
-3.4993861729895865,1,0.3,0.35020833923229433,0.5314395438016729,0.2593735566997141,0.01,1.0,-4.7729564098018304,-2.3587299300421236,-4.2875517318772465
4.637312158792913,0,0.5,-0.9971830589503458,-0.2900087054604983,0.01,0.01,3.150180765235764e-126,4.9025461171912115,4.265040427434627,5.8119123967502535
-0.868178413951079,0,0.5,-0.7631530625441557,-1.0280059614639045,0.01,0.01,1.0,-0.567332011744498,1.0909169385560626,-1.9518560933106608
0.014229579484055097,1,0.3,0.014229099285829994,0.5390520012287547,0.01402947252829703,0.01,0.9999997217392685,0.428092661019812,0.06157146039118809,0.2941731507409779
3.441113555511425,0,0.5,-0.29506247288660403,-0.5308612441010471,0.01,0.01,1.0,5.037034727121874,4.026431585603711,2.293588146834218
-4.39768171504526,1,0.3,0.9508870321937285,2.06684542086544,0.4874126571667646,0.01,0.9999999999999224,-3.864170896705431,-4.81330109120101,-4.87103668511605
1.418136619036455,1,0.3,0.988370119340639,0.04646593066431293,0.4970755241827871,0.01,1.0,2.4639939470698238,0.8157966360102265,1.0384062914563195
-4.026832590328079,1,0.3,0.7740669142689984,1.6147305983814477,0.436323403611837,0.01,1.0,-3.994425335924208,-3.0806466935826906,-3.4452427874668894
-8.638347470603037,0,0.5,-0.7078363695342744,-1.7667147748434107,0.01,0.01,1.2139653715675249e-16,-8.872762382520909,-8.91052393629043,-9.798477132136565
-1.9544989687755048,1,0.3,-0.9272848872296772,-0.2573252460381924,0.01,0.01,1.062630220513929e-34,-2.714334057368168,-2.608880054595998,-2.1037899105229503
2.8690293120252885,0,0.5,0.2692010316723713,0.3298712480190785,0.21210275201057532,0.01,1.0,4.85579234919445,2.193559878238857,2.5732002441196498
1.6929452549990076,1,0.3,0.9925490907723831,0.7442429553103382,0.49813030723756757,0.01,0.9999986646926646,-0.35945314997759814,2.293516349309515,0.11549646117200218
-0.0591524723940988,0,0.5,-0.05911798253074219,-0.7017155810151868,0.01,0.01,6.579758324624511e-60,-0.965741994558456,0.9831828960468942,-2.164080901973061
11.96182632968863,1,0.3,-0.568387190398225,-1.0767406246559221,0.01,0.01,1.0,12.05774674208387,12.762755976353757,13.487270566128908
2.064560801543894,1,0.3,0.8805549516410559,1.253968067796027,0.46824207443267984,0.01,1.0,1.1444676930542805,1.440535951304029,3.868997124946495
4.893680029686733,0,0.5,-0.983611736907212,-0.6581239702581434,0.01,0.01,3.7199638137750245e-154,4.868619885105135,4.157416095417061,4.176194192379506
11.190716692489763,0,0.5,-0.9810200662932846,-1.1142704730154305,0.01,0.01,0.9999989023546089,10.218160368922298,10.751044487063771,12.278937168939109
-6.470426615806244,0,0.5,-0.18614913315729756,-0.2049470312405196,0.01,0.01,1.0,-5.582660547232781,-7.644696918631588,-6.255840541102009
-5.193941051024767,0,0.5,0.8862771408153373,0.2701882977929261,0.46985520931046576,0.01,1.0,-5.596100786097285,-4.4115006469203255,-5.350300778254066
8.718561125614654,1,0.3,0.648960105249499,0.576349924142607,0.39355718988198735,0.01,1.0,9.090085807414422,8.559955918656154,6.531475194976432
-3.9903136762053126,0,0.5,0.7504356873868657,1.3768199445363414,0.42871365843046316,0.01,0.99989298184542,-3.943311230836668,-5.2620606257353995,-3.2431852645284716
0.1484161515166511,1,0.3,0.14787188211777733,-0.34923672681408546,0.12882263641214006,0.01,0.9359753575230383,-0.5314117408831368,-0.4565965045563384,0.13951332650434853
5.346579847121743,1,0.3,-0.8055513925399372,-0.5201126203193127,0.01,0.01,2.1449453440527493e-103,5.924373801346123,5.176836029322614,6.988762619166763
4.453531956465854,0,0.5,-0.9666831837491592,-1.2929753898430334,0.01,0.01,1.723085699339933e-37,6.102349817951662,6.169000548635845,4.219213231907086
8.774430909905547,0,0.5,0.6054626508548363,-0.4746919360452587,0.37712658748707406,0.01,0.5666515022880675,7.292472453802692,9.994509424143827,8.35808562460577
7.478220685167346,1,0.3,0.9302286378931273,1.5117340829400703,0.4819266586514256,0.01,1.0,7.516386997169354,8.106540788022516,5.873784284654694
5.346963348528684,1,0.3,-0.8053240987878257,-1.5578659499631593,0.01,0.01,0.9999999999999997,6.976084553861181,6.221925677631991,5.699234930600157
-3.863543571235957,0,0.5,0.6608501272696415,0.3321672849601598,0.3978987124840985,0.01,1.0,-2.972626820757266,-3.3065910319086096,-3.7467154556668794
3.9743133389660907,0,0.5,-0.7397647623261163,0.016311592704803757,0.01,0.01,1.0,3.6665390168215306,3.2351710646103085,4.261527619869458
1.5713599725343352,1,0.3,0.9999998411517445,0.5688267318890177,0.4999999602879329,0.01,0.9999999999999037,1.9325630323060101,2.6545587752225344,1.772019981253532
-6.63132729970228,1,0.3,-0.34115185506089635,0.17510591681926851,0.01,0.01,1.0,-7.48452881548284,-8.207560147098935,-6.758889461712211
7.086495232384262,0,0.5,0.7196582042550193,0.4025197015639813,0.4184890942132222,0.01,0.9999999999999983,7.059036855694691,6.988403649590663,5.555982335028638
4.036182672892832,1,0.3,-0.7799525649668306,-0.8312134690430676,0.01,0.01,1.1585341021791872e-125,5.11064781342834,5.108812419126615,3.212897508278341
0.2274504031554858,1,0.3,0.22549432847921513,1.2577034922148909,0.18400275157457785,0.01,0.9999999999999967,1.03343251477764,1.1802812649671421,0.26589747980317874
-1.1654603049220675,1,0.3,-0.9189699463582301,-0.2968717806334523,0.01,0.01,2.1908106794723306e-35,-2.1139589311161444,0.44792123033895637,-0.784538871149841
-5.991505723503935,1,0.3,0.2875612717830213,0.3347669775297183,0.22333793201530908,0.01,1.0,-6.2425431787159775,-5.218660327831026,-4.369297235653784
0.9976203677931629,1,0.3,0.8401828827763789,0.48197750747723894,0.45657575159527164,0.01,0.9999999999955532,0.5004602211042974,1.6890429130499518,2.9407805385178714
2.3421955972282213,0,0.5,0.7169358856525415,0.7359473491065764,0.41756706912795505,0.01,0.9999545260640715,1.2256307629927417,1.7929420085001584,1.7443405166360164
-4.155774921216396,0,0.5,0.8490488158997118,2.015499042290074,0.4591813956445389,0.01,1.0,-4.3141020582656155,-4.365748657100591,-3.8549794818493455
5.811020245497646,1,0.3,-0.454815522758604,0.7348657586604042,0.01,0.01,8.307329725596162e-92,4.990644725362909,5.188356756616753,6.112310729480222
-5.486015232415172,1,0.3,0.7153815931696588,0.37588560626350886,0.41703933166718105,0.01,1.0,-5.331103372681461,-4.611935423254972,-5.076660207489532
-10.615501750212209,1,0.3,0.9286377275446928,1.7196833268366842,0.4814993061070736,0.01,0.9999999950302746,-9.843655114651446,-11.758453789753709,-10.998918061327991
5.198635454463503,1,0.3,-0.884093145365033,-1.748305016592059,0.01,0.01,1.978114937646234e-83,7.047015405346948,5.5907135010151725,5.94602841600982
-2.0168301905105377,0,0.5,-0.9021651483032828,-0.4862404084480971,0.01,0.01,0.9999999999999994,-1.7440954533477433,-1.591494333581752,-2.247734242038711
-0.6301479265650757,0,0.5,-0.5892642802297129,-0.32454724547336905,0.01,0.01,1.0,2.9414312914612353,-1.026303848974774,-0.6684691443082273
-4.187583614125266,0,0.5,0.865421478194023,1.6015881715531304,0.4639281193609213,0.01,1.0,-6.612419939580516,-3.0813169565305447,-4.739836563810194
-8.029813803587015,1,0.3,-0.9845813104556276,-1.4405104013509207,0.01,0.01,1.4736762062806458e-63,-8.090607909598656,-8.557854354468846,-8.16849674886186
6.276186873621093,0,0.5,-0.006998376430336098,0.09625134313808428,0.01,0.01,1.0,5.991939775200463,6.233145097840445,6.2233853909672465
-3.4443449192346076,0,0.5,0.2981484238629933,-1.0183145229443162,0.22967206090022563,0.01,1.0,-3.59855023072049,-3.612222145780887,-2.1358264669085907
8.304762440739697,0,0.5,0.9001072038725988,0.4545838154177599,0.4737139052144505,0.01,0.9771083708858668,9.186179360498956,9.192204759186287,7.572313559627921
4.0365409310536435,1,0.3,-0.7801767267071559,-0.7894899724961,0.01,0.01,0.7749271399339197,5.293361762902007,5.168185440249531,3.4831366022520784
-1.5737907335872996,1,0.3,-0.9999955167673307,-0.8934563137033449,0.01,0.01,1.1299512020254891e-128,-0.04993871638749625,-2.257016676587089,-3.4158225719923765
-5.429512005634333,1,0.3,0.7536996482362364,2.2829252359578307,0.42977692844624865,0.01,1.0,-4.327986019481161,-5.549030786064408,-4.452590441059351
-3.6623099336022853,1,0.3,0.4975024793223223,0.2184953506200532,0.3322214728802729,0.01,1.0,-4.416512096326477,-4.924079945349328,-2.4304381449783152
-6.062615655475848,1,0.3,0.21878550928739857,0.23020608134781587,0.17951108510907587,0.01,0.8570104126646281,-7.4698842188716155,-7.623646166913211,-7.988202546240201
10.435566797940927,1,0.3,-0.8472511326051023,-1.478228867061506,0.01,0.01,1.345097861247681e-78,7.641094499633349,9.396462414676538,8.266158839528892
0.8222061511491248,1,0.3,0.7326491323261421,-0.30057283679750335,0.42284910352422883,0.01,1.0,0.7866006665392952,-1.4142111991755226,-0.272067268026865
5.751027712733161,0,0.5,-0.5073937508217429,0.1278390957651634,0.01,0.01,1.0,8.083089708942818,6.096151953345233,5.8038333881408875
-6.3367602450511376,0,0.5,-0.053549312424512434,0.5867025279333559,0.01,0.01,0.0003813654533539184,-7.957512225370995,-6.582357910999908,-6.28865168191452
0.9051756479850194,1,0.3,0.7865336380481281,0.03317382788489853,0.4402568310482265,0.01,1.0,-0.7000051478020396,1.0313563288656382,2.0964081050501187
5.8893096940428915,1,0.3,-0.38377014056902675,-1.3093067310568225,0.01,0.01,2.8626481375394808e-12,5.541051575203511,5.6920733256386065,3.847213278547468
-1.6750538096650793,0,0.5,-0.9945701097119105,-1.4442063079807956,0.01,0.01,1.0,-3.074287678274666,-0.6173587082368635,-2.3366044562455857
5.155572294608711,0,0.5,-0.9033911822103986,0.2753740560797875,0.01,0.01,1.0,4.225860660166294,4.462989178637354,5.098106167607881
-5.422839560028833,0,0.5,0.7580680959897819,-0.29420674340467223,0.43119381878265306,0.01,1.0,-6.581255470894624,-5.296323054058598,-6.782847237151892
-6.817357723092922,1,0.3,-0.5091289202882325,-0.13569340169235838,0.01,0.01,2.0423123916987592e-46,-6.043357721017137,-7.874413500432524,-5.497089404160821
1.8970030603906807,0,0.5,0.9472647158817713,1.0401973776208542,0.4864591383780225,0.01,1.0,1.8869704076332974,1.051358631995451,2.8084636699729963
-1.8958821728627608,0,0.5,-0.9476233115192706,-1.161040480032177,0.01,0.01,0.9999594150127826,-3.2703790519658735,-2.4429478178801705,-1.8959576994733762
3.210273446359157,0,0.5,-0.06862681036574132,-0.4961447030245051,0.01,0.01,2.0375895654012076e-62,3.089106643070948,1.2016879779885312,2.289626903745791
-9.889439657602244,1,0.3,0.4481203931241257,0.5823025859788786,0.30944968060104866,0.01,1.0,-9.721205315178812,-11.209331216962154,-8.623010358936398
3.561323177352591,1,0.3,-0.4075143824854214,-0.5777438512533355,0.01,0.01,0.9999993409739475,4.056504066138578,3.0470827866415204,3.341030712052527
12.991519636346574,0,0.5,0.41245654196718856,0.1300943801810472,0.29201361579078583,0.01,1.0,14.853083760178393,13.927508087222892,13.371738781212747
-0.12312990715740313,1,0.3,-0.12281901470170528,-0.23649321780602933,0.01,0.01,1.0,-1.5386486775916794,1.5064814114885552,0.9292711617165749
0.17071064454920787,1,0.3,0.16988270673056305,0.7787434184087297,0.14521345238560648,0.01,1.0,0.022305256989336913,-0.37898742465957685,-0.017193294227564992
0.8977474231933957,1,0.3,0.7819246992747647,0.8985027545515272,0.43880905831374606,0.01,1.0,-0.3041892576735781,0.4269618654860551,1.6609079373479116
-9.309878553958935,0,0.5,-0.11464675906343026,-0.06589038566071734,0.01,0.01,1.0,-11.117499831201506,-9.62395292820121,-9.196122581079099
2.1307331984515496,0,0.5,0.847288642229842,1.8249194814182303,0.45866608112043017,0.01,0.864752498596332,2.234301235774878,0.951796244418124,0.9485803071244892
-8.027048720079824,0,0.5,-0.9850612351882311,-1.1746708245966133,0.01,0.01,1.0,-6.93788333762144,-9.251577812896116,-7.018397763771388
-2.138397990619022,1,0.3,-0.8431927716727282,-0.05839531516531038,0.01,0.01,1.0,-2.6207633057275133,-1.0586016403180862,-2.5594764960240357
6.214347748018685,1,0.3,-0.0687832063211233,-0.4389408454288927,0.01,0.01,0.9999842789986437,5.047876427402381,7.070902604412147,6.196956525788488
-3.676084780500382,1,0.3,0.5094040664080628,0.8003263076493937,0.3374868782620246,0.01,0.9999999999999999,-2.227508195175931,-2.783884695362544,-3.9055114094441783
2.506244947837,1,0.3,0.5934574065530771,0.41648644653044564,0.3724338059570903,0.01,1.0,2.056577346174026,2.5296172911242487,2.69645496569619
5.063695269781853,1,0.3,-0.9389239877356562,-0.9764409434523609,0.01,0.01,1.0,4.1819467430500445,5.90563484280643,4.666331777971456
1.393704280479999,0,0.5,0.9843601419782313,0.529521316448064,0.49605921886584126,0.01,0.9999984701010389,0.9706765353266866,0.8530159431074962,1.6247215478233705
-6.854742350473039,0,0.5,-0.5409422703339478,-0.7498122169618062,0.01,0.01,1.0,-7.546794952193894,-6.719772240482745,-4.088139279371168
-1.6623763767570696,0,0.5,-0.9958094772462596,-1.4912020365059773,0.01,0.01,3.464936729634095e-85,-1.7159858368284118,-2.096381115055718,-3.330065604904971
9.79705671194143,1,0.3,-0.3637390332767404,-0.14308801532284163,0.01,0.01,1.0,9.847278636705498,8.687825768691823,9.421498592969858
-10.125228814987356,1,0.3,0.6445624540773212,0.19281833458993747,0.3919355281882267,0.01,1.0,-9.973621221340213,-11.856218264809508,-9.967766062588897
-1.3789300693308773,0,0.5,-0.9816500658803841,-0.6022464669951557,0.01,0.01,0.9999999999999968,-1.0744148939048326,-2.676030088997529,-1.7712392614599648
-2.760540357440539,0,0.5,-0.3718974940874552,1.287728695305821,0.01,0.01,2.797238055643532e-79,-4.591206719618343,-1.1850394215981337,-2.4299770808916943
0.6037368154856935,1,0.3,0.5677226508541787,-0.2840085432923063,0.36213207134875114,0.01,0.9999999999997176,0.42414831450659113,0.44030098482953084,1.7351804235514616
3.741078085936152,0,0.5,-0.5642177076499675,-2.24156081957583,0.01,0.01,1.0,3.646912534015541,4.071894857211905,5.2597076463016466
8.043454840110266,1,0.3,0.9821035885608789,0.4408466057556705,0.49548550046970175,0.01,0.9193746351641434,7.697287692108068,6.950819515603534,7.218954265356645
-1.3511619600457905,1,0.3,-0.9759771761026267,-0.5688567522688452,0.01,0.01,1.0,0.07750187439350809,-1.2597336515317334,-1.8534932483154647
4.061706649884102,0,0.5,-0.7956706761196082,-1.298536735836234,0.01,0.01,1.0,5.035351029683261,5.059664035561262,3.5860588819776633
2.4987007243258645,0,0.5,0.5995125450767513,1.0078533381849972,0.3748095298921111,0.01,1.0,1.526763887240414,0.9281721232646545,0.7048118033996276
2.3717364893590016,0,0.5,0.6960319701932499,1.367232752785267,0.4103884728740947,0.01,1.0,2.1067500375130046,1.4785405423222087,4.230210899165187
-2.819619657632362,0,0.5,-0.3164387847850962,-0.49397782420364067,0.01,0.01,1.7376669543329926e-07,-2.761081902937338,-4.761769200883522,-1.4008903821222998
-4.986607343879504,0,0.5,0.9626371546058919,1.5882627846653574,0.4904814689494628,0.01,0.999999999999871,-4.824897034461908,-4.281627863506398,-4.304572567046094
-5.5002155631034855,1,0.3,0.705387546123352,-0.5376697694308284,0.4136230194285298,0.01,1.0,-5.203658995816946,-4.976872932668942,-5.26145489137378
-3.7821860469956166,1,0.3,0.5976712945270749,1.054763696258586,0.3740890235522389,0.01,1.0,-4.888571952961054,-3.4154538488531427,-2.7582805420030763
1.608432879331133,0,0.5,0.9992918285568472,1.564484664013643,0.4998228944286578,0.01,1.0,1.3983764666853151,2.1597350974008886,2.028022024529195
3.8047469656416477,0,0.5,-0.6156056797007827,-0.6859153305453776,0.01,0.01,5.595444572254992e-16,5.620399029560755,3.5519966649418873,3.5127428028714065
1.617344239284476,0,0.5,0.9989168415166474,1.7085243501329437,0.4997290636456565,0.01,1.0,1.5004124991377263,1.5149531641807858,-0.6552734716698261
-2.7447754809787046,1,0.3,-0.38648479662153773,0.4027630797904634,0.01,0.01,1.0,-3.387385322445276,-2.4448904144329315,-2.753031995646558
9.029850549662374,0,0.5,0.3847411884956537,1.751451728753917,0.2778433917414029,0.01,1.0,8.230511395465241,8.365071297486994,8.674237421365415
7.5943281181577,1,0.3,0.9664789944695934,2.029745023391056,0.4914768971281466,0.01,1.0,6.792756337355279,7.081277507714299,7.054937998679165
-1.7700005637508667,1,0.3,-0.9802243612278989,-0.9498117763043183,0.01,0.01,1.8908795412124176e-30,-0.8746297171436898,-0.7536092952097899,-0.8364154693561938
-4.11715702992833,1,0.3,0.8280184663017416,0.7506706205325239,0.45295957429626144,0.01,1.0,-3.6904552307531118,-4.825479514341878,-3.1573265799345993
0.6510747707898479,1,0.3,0.606041663649134,0.5632638275348195,0.37735114683894877,0.01,1.0,0.33682418427041794,0.6741269790493181,1.9892953027204363
6.336493225271765,1,0.3,0.05328267385759666,-1.4115959879699587,0.05058724991881947,0.01,0.9999999901634312,6.420486081403405,6.583777255509384,4.9237137392751755
1.6638248862705853,1,0.3,0.9956759633746318,1.3780721809874406,0.49891664861813123,0.01,1.0,2.150834180037439,0.6838182389681042,2.675764542638487
2.7827435245502214,1,0.3,0.3511969037422477,1.6379920132602919,0.2599154148219107,0.01,0.019773763240045646,2.598144347377371,0.546574682533111,2.4247234219868794
-1.0604006113781286,1,0.3,-0.872551260056254,-0.562631461551663,0.01,0.01,1.0,-1.2884351496640458,-0.5749253853000363,-0.3898882207309613
2.2813544760111535,1,0.3,0.7579979373745307,-0.020578091025807876,0.4311711187252911,0.01,1.0,1.9535902312899651,3.294222670865028,-0.8857008526417527
7.722722257280692,1,0.3,0.9913978492168275,0.4465827687645012,0.49784017272426107,0.01,1.0,7.008733259255463,6.610357986443505,6.468538746695771
-1.1983439073885538,0,0.5,-0.9314377101168233,-1.5950049112698372,0.01,0.01,1.0,-0.2386375360410431,-0.36917350836370466,-1.9741139277987756
0.7165386625393627,0,0.5,0.6567784738414839,1.8284911666291799,0.3964190048405486,0.01,1.0,1.8945956664993227,0.8180055549917807,0.29485456176420993
1.2690823827481368,1,0.3,0.9548285810747911,1.2300010086292097,0.48844619437158704,0.01,1.0,0.5761595863756999,0.49081065628504417,1.7418572401976715
1.4186267788551865,1,0.3,0.9884445379566648,1.3379619853474285,0.49709434640424777,0.01,1.0,2.0687816798221887,1.6571279910430956,-0.6315908985279106
-7.059444380356137,0,0.5,-0.7006150288519657,-0.4506317707916023,0.01,0.01,6.224936734240044e-78,-6.763085724303233,-6.494047816317331,-7.728649985820586
-9.384343279369473,1,0.3,-0.040423664096156296,-0.6492056365228853,0.01,0.01,1.0,-9.34109273647112,-11.248227578670221,-10.614312341049246
-5.098275354609196,1,0.3,0.9264651827043187,0.4094639953691317,0.48091457401984933,0.01,1.0,-5.422510702849723,-5.408026498625302,-4.746595982859595
0.8397114770083408,0,0.5,0.7444505106080977,1.2258053094224235,0.42675358577446254,0.01,0.9975786595406063,-0.34721390952106923,0.49850541238766777,0.34993169659493184
2.769280830016056,1,0.3,0.3637698400495497,0.4109898491765872,0.2667384402901394,0.01,0.9999999999999909,3.297291303995264,4.190323598384388,4.490201149826131
-2.6533727988681206,0,0.5,-0.46905446264150774,-1.7829284550818754,0.01,0.01,0.9999999981126148,-4.221812845699478,-2.701386990618578,-3.765902109112886
6.886287414336534,0,0.5,0.567200032012132,1.1230050518213903,0.3619193596390516,0.01,0.9998479052069045,6.821542462850294,7.309206693952484,6.967778313039946
-0.7158798716309355,1,0.3,-0.6562815479520774,0.11969326242317557,0.01,0.01,0.9999998714154874,-0.7648915704253963,0.7671593031343661,0.005109520072973273
0.10157999117312294,0,0.5,0.10140538918044548,0.10592513172335932,0.09206908752816356,0.01,1.0,-0.17107447036466072,0.1257913520684164,0.9724777979625221
-0.9698193527633121,0,0.5,-0.8247835800813778,-1.0482042295758476,0.01,0.01,0.001961661806023423,-0.36002884672403324,-1.3948954564641336,-2.7450621938668816
0.6701339637333257,1,0.3,0.6210909851406738,1.369166268879316,0.38313147801927805,0.01,1.0,-0.5145235290393639,0.8161131887468408,-1.1163928889456798
3.5223703702180176,1,0.3,-0.37164259509496,-0.4788492965222944,0.01,0.01,1.0,3.36997587220159,3.0688011940304887,4.521623173265221
3.328267189561656,0,0.5,-0.18559223696905303,-0.619629887764174,0.01,0.01,1.0,2.0102233660862003,1.3964982106606674,2.908626447951548
-4.4921147030479505,1,0.3,0.9758375571841053,0.13316444714797326,0.49388551889601434,0.01,0.9398010003987812,-3.857351571454428,-3.422196104120599,-5.401441719607893
7.6183188823926375,1,0.3,0.9723598107035439,0.7033191464459347,0.49299311688809033,0.01,1.0,8.088582629988824,6.506888434630283,6.869491416823186
-5.4751322871345875,1,0.3,0.7229433628018497,1.7455417235582797,0.41959786862999343,0.01,1.0,-4.907537561106823,-4.756981744582744,-6.474513036408107
0.39613507045306195,0,0.5,0.38585560682125536,1.2087898115397742,0.27842410487936364,0.01,1.0,0.8710333933900466,-1.472364742797488,0.193476163287508
-1.371982867611763,1,0.3,-0.9803016171484267,-0.91492281316195,0.01,0.01,3.5243503601565005e-16,-2.5062308938901046,-2.1796822078089146,-2.6480602197561125
-5.244958386592437,1,0.3,0.8615053033797466,0.8582880043402291,0.462800348629466,0.01,1.0,-4.691331991253452,-4.6910839161605695,-5.936158831925214
-0.3756029398691576,1,0.3,-0.36683350261914843,0.1752142768583566,0.01,0.01,1.0,-2.063342555913561e-05,-0.11433038673378237,-0.5040546942026003
-3.704068866461992,0,0.5,0.5332825512709699,0.6056205665587465,0.34780448706529715,0.01,1.0,-1.545898666878414,-4.544947483601852,-3.689763775748855
0.3645362163802612,0,0.5,0.35651602480415795,-0.5371995869200927,0.2628174074505524,0.01,1.0,-0.01785081291529772,-0.00724379825016036,0.5239482204717405
2.015429806096835,0,0.5,0.9027683764881793,1.0047982463831173,0.4744499580944069,0.01,0.9999999995438725,1.7210341059071905,1.1550030460045972,2.1396573040565663
7.359646844866358,1,0.3,0.8802845113458067,0.9764154370309523,0.4681655919804106,0.01,1.0,8.541978491620343,8.302413224844857,7.562691333275069
1.5369210931370725,1,0.3,0.9994262891380669,1.006494350730554,0.4998565311296921,0.01,0.9999446671000258,0.8015242793381435,1.7233506935365421,2.6215641164830115
-3.0561267015241245,1,0.3,-0.08536194339653755,0.055649194858664375,0.01,0.01,2.934068063218776e-18,-1.8649374391971374,-2.6964396419577286,-3.4204839016903428
